100,Right_Limbic_Lobe
102,Right_Insular_Lobe
104,Right_Frontal_Lobe
106,Right_Parietal_Lobe
108,Right_Occipital_Lobe
122,Right_Temporal_Lobe
44,Right_Cerebral_Lobe
