100031,3818,469.335804,1262.987922,486.035018,493.945172,767.284938,777.83181,13976.363212,3904.979358,3809.178604,46837.779646,47102.330352,10625.094634,10918.649238,167513.331258,162638.918582,912.304428,2839.745286,2623.53441,57.12889,54.492172,3484.86229,3955.077,1227.831682,1296.38635,4537.791678,4556.248704,6668.259822,6789.54885,3914.647324,4019.237138,36.035146,3831.151254,1872.06978,2315.038404,4674.901014,4710.057254,4667.869766,4132.616012,1959.96038,2411.718064,12470.797234,9603.805862,2360.741516,1964.35491,3684.373952,3703.709884,3882.127802,3015.526486,1414.159754,1337.694932,1755.175282,1758.690906,2787.010926,2721.092976,7054.099556,7193.84561,2130.468144,1907.22602,4460.44795,4506.151062,12140.328578,10785.934432,6482.810656,6612.888744,2536.522716,2620.018786,4726.756468,4420.018274,1762.20653,1264.745734,19759.564692,21058.58776,5218.064922,5443.943764,4604.588534,5098.533706,655.663876,747.949006,2268.456386,2075.975972,6699.900438,7102.439386,14465.034948,15955.659524,2895.99527,1974.901782,3440.91699,3210.643618,2721.092976,3255.467824,1588.183142,1833.397916,3904.100452,4358.494854,10230.46584,9034.274774,2627.92894,2528.612562,2354.589174,2517.186784,2195.507188,2249.120454,7754.587638,8689.743622,2932.030416,3032.2257,1808.788548,2037.304108,12612.3011,12079.684064,1523.144098,1335.058214,1073.144226,1095.995782,15283.296434,13153.707196,5085.350116,5291.893026,7110.34954,8869.919352,2783.495302,2592.7727,8214.255476,8989.450568,6472.263784,6125.97482,7975.193044,7613.962678,2243.847018,2760.643746,1005.468464,826.17164
100050,8309,442.968624,1288.476196,452.63659,528.222506,1195.31216,1172.460604,18391.986956,3517.381812,3656.24896,56503.987834,55308.675674,14083.589744,14278.706876,231877.37545,229078.938746,788.378682,4006.053548,3743.260654,86.132788,112.499968,3501.561504,3970.018402,1540.722218,1645.312032,5167.088374,5044.92044,8286.325768,8691.501434,4742.576776,5072.166526,0.878906,6109.275606,2189.354846,3192.186592,4182.713654,6224.412292,4717.088502,4920.115788,2473.241484,1782.421368,11729.879476,9185.446606,4870.897052,4238.084732,5882.517858,5167.088374,5809.56866,4854.197838,2347.557926,1916.893986,2532.128186,3205.370182,3160.545976,3076.171,10611.911044,11404.684256,2357.225892,2288.671224,6740.330114,5875.48661,14463.277136,14487.886504,10618.063386,9350.680934,2736.034378,3113.963958,4625.682278,5652.244486,2169.140008,3012.889768,23133.684826,27575.67575,5640.818708,6260.447438,4947.361874,5701.463222,745.312288,683.788868,3440.91699,3263.377978,9485.153552,8805.759214,15747.358802,15664.741638,3935.741068,2306.249344,4447.26436,3948.924658,4520.213558,3972.65512,1547.753466,1421.191002,4103.612114,5303.318804,14459.761512,12982.320526,3085.838966,3547.264616,2626.171128,2281.639976,3043.651478,2692.089078,13517.57428,11770.309152,3799.510638,3714.256756,2518.06569,2384.471978,15448.530762,14840.32781,3028.710076,3106.053804,1577.63627,1834.276822,16850.385832,17985.053478,5107.322766,5151.268066,8237.107032,12019.918456,4993.064986,2844.139816,12641.304998,11109.37184,9086.130228,9162.59505,11324.70381,12662.398742,3316.991244,4803.22129,1265.62464,1956.444756
100056,4008,555.468592,1777.147932,372.656144,393.749888,871.874752,901.757556,16936.51862,3404.002938,3280.077192,58568.538028,59610.041638,13867.378868,14644.331772,191751.800926,186729.732042,1153.124672,3370.60451,3215.038148,92.28513,85.253882,6794.822286,12041.0122,1349.999616,1313.085564,4867.381428,5029.100132,7614.841584,7934.763368,4697.75257,4831.346282,32.519522,4217.869894,2397.655568,3238.76861,4420.89718,5929.099876,4289.06128,4166.893346,2305.370438,2061.03457,10212.008814,10259.469738,3080.56553,2927.635886,4110.643362,3943.651222,4945.604062,4063.182438,2098.827528,1977.5385,1954.686944,1728.808102,3356.542014,2991.796024,7787.986066,8023.532874,2479.393826,2259.667326,5417.576584,5784.959292,10658.493062,10059.958076,7673.728286,6921.38475,2679.784394,2526.85475,4931.541566,4450.779984,1829.882292,1505.565978,20126.068494,17850.58086,5622.361682,6098.728734,4871.775958,5471.18985,779.589622,746.191194,2379.198542,2198.143906,9193.35676,6706.05278,15349.214384,15711.323656,2344.042302,3126.268642,3589.452104,3854.00281,3638.67084,3392.57716,1262.987922,1233.105118,3543.748992,4293.45581,10437.887656,10675.192276,3138.573326,3125.389736,2302.73372,2122.55799,1819.33542,2390.62432,9195.993478,10484.469674,2403.80791,3190.42878,1513.476132,1762.20653,10383.395484,10773.629748,1582.0308,1806.15183,1382.519138,1208.49575,10540.719658,12087.594218,5389.451592,5091.502458,9108.981784,6872.166014,3909.373888,3083.202248,10030.954178,9239.938778,7150.779216,6105.759982,8365.427308,8568.454594,3447.069332,3941.89341,1222.558246,1158.398108
100079,9886,482.519394,1275.292606,535.253754,600.292798,1154.003578,1164.55045,18814.740742,3894.432486,3625.48725,52185.04375,51616.391568,14755.073928,14942.280906,252807.642934,245850.223038,812.98805,4068.455874,4102.733208,126.562464,63.281232,5000.97514,4354.100324,1601.366732,1487.108952,4740.818964,4958.787652,8139.548466,8301.26717,5153.025878,5588.084348,44.824206,5341.111762,2206.932966,2817.772636,5116.111826,7577.048626,4786.522076,5069.529808,2684.178924,2259.667326,10382.516578,7553.318164,3960.350436,3402.245126,5044.041534,4726.756468,5829.783498,4566.795576,2329.1009,1951.17132,2077.733784,2148.046264,2695.604702,2199.022812,10236.618182,10259.469738,1902.83149,1785.058086,7145.50578,6244.62713,14077.437402,14173.238156,8214.255476,9697.848804,2511.034442,2633.202376,4155.467568,4297.85034,1666.405776,2212.206402,23130.169202,20798.431584,5516.892962,7374.900246,4723.240844,4946.482968,798.925554,666.210748,2598.925042,3415.428716,9149.41146,7371.384622,17593.061402,14613.570062,3113.963958,2652.538308,4626.561184,4504.39325,4216.990988,3570.116172,1947.655696,1987.206466,4253.90504,5278.709436,10762.20397,10849.215664,2886.327304,3307.323278,2371.288388,2554.979742,2371.288388,3150.87801,10807.907082,11257.906954,3814.45204,3941.014504,2354.589174,2620.897692,13056.14863,13547.457084,2050.487698,2684.178924,1546.87456,1978.417406,14429.878708,15489.839344,7510.25177,6879.197262,5725.193684,8912.985746,3942.772316,3610.545848,9393.747328,10428.21969,9651.266786,8853.220138,10380.758766,11422.262376,4164.256628,4396.287812,1756.054188,1988.964278
100088,6853,464.062368,1362.3043,316.40616,345.410058,1167.187168,1023.046584,18799.79934,3219.432678,3065.624128,52874.98496,49238.071932,14852.632494,14728.706748,199212.83396,196763.322938,974.706754,3291.50297,3081.444436,144.140584,100.195284,3631.639592,4974.60796,1467.77302,1405.370694,3696.678636,3816.209852,7533.982232,7751.072014,4542.186208,4640.62368,58.007796,4519.334652,2240.331394,2506.639912,4733.787716,4490.330754,3357.42092,3489.25682,2044.335356,1627.733912,10338.571278,8361.032778,2380.956354,2681.542206,3717.77238,4070.213686,4669.627578,4166.893346,1908.983832,1760.448718,1983.690842,1823.72995,2266.698574,2130.468144,7055.857368,7018.943316,2262.304044,1459.862866,5207.51805,5374.51019,10960.836726,12961.226782,7542.771292,8474.411652,2407.323534,2352.831362,5144.236818,4399.803436,1908.104926,1335.93712,18745.307168,20241.20518,3941.89341,4893.748608,3729.198158,4440.233112,403.417854,733.88651,2829.198414,2432.811808,6952.14646,7568.259566,16571.77263,14548.531018,2261.425138,2975.975716,3992.869958,3836.42469,3359.178732,2373.0462,960.644258,952.734104,3505.077128,3305.565466,11931.14895,10173.33695,3273.92485,2903.905424,2116.405648,1732.323726,1764.843248,1877.343216,8521.872576,9757.614412,2641.991436,2637.596906,2141.015016,2380.077448,13128.218922,12193.941844,2006.542398,1401.85507,1212.89028,1208.49575,12633.394844,14443.062298,4880.565018,5965.135022,8646.677228,10583.786052,2940.819476,3451.463862,9156.442708,9101.07163,7605.173618,6547.8497,8020.896156,7262.400278,4514.940122,4258.29957,1121.484056,1001.95284
100088,8463,438.574094,1254.198862,370.898332,404.29676,1117.968432,1008.105182,18878.90088,3275.682662,3271.288132,52316.87965,49616.880418,14517.769308,14411.421682,195614.592796,194019.378406,1027.441114,3361.81545,3145.604574,127.44137,72.949198,3503.319316,4809.373632,1417.675378,1419.43319,3680.858328,3693.163012,7478.611154,7716.79468,4361.131572,4586.131508,36.035146,4502.635438,2253.514984,2420.507124,5158.299314,5272.557094,3638.67084,3763.475492,2023.241612,1753.41747,10212.88772,8417.282762,2424.901654,2700.878138,3864.549682,4536.033866,4640.62368,4364.647196,1983.690842,1786.815898,2229.784522,2536.522716,2434.56962,2207.811872,7222.849508,7029.490188,2111.132212,1395.702728,5279.588342,5465.916414,10690.133678,12793.355736,7671.091568,8532.419448,2465.33133,2641.991436,5355.174258,5031.73685,2073.339254,1520.50738,18222.358098,19908.099806,3793.358296,4694.236946,4350.5847,4603.709628,414.843632,728.613074,2954.881972,2540.917246,6916.111314,7662.302508,16221.089136,14531.831804,2177.050162,2916.210108,3951.561376,3894.432486,3366.20998,2505.761006,1122.362962,925.488018,3534.959932,3230.858456,12001.46143,10125.876026,3258.983448,2948.72963,2097.948622,1941.503354,1856.249472,1998.632244,8082.419576,9542.282442,2550.585212,2976.854622,2373.0462,2805.467952,13013.961142,11829.195854,2202.538436,1432.61678,1236.620742,1273.534794,12472.555046,14615.327874,4859.471274,5976.5608,8690.622528,10551.26653,2996.190554,3383.7881,9291.794232,9231.149718,7826.65793,6798.33791,8536.813978,7658.786884,4606.346346,4343.553452,1181.249664,1183.886382
100115,5070,441.210812,1342.089462,526.464694,529.980318,1177.73404,1231.347306,17556.14735,4290.819092,4287.303468,58390.999016,55640.023236,13601.949256,13756.636712,208222.499366,208834.217942,959.765352,3415.428716,3278.31938,103.710908,110.742156,5310.350052,7091.013608,1502.050354,1501.171448,4806.736914,5000.096234,7651.755636,7782.71263,4768.06505,5044.041534,0.878906,4568.553388,2539.159434,3262.499072,5166.209468,5321.77583,4616.893218,4608.104158,2046.093168,1950.292414,11779.098212,9900.87609,3866.307494,3697.557542,3787.205954,3694.041918,5821.873344,5879.88114,1888.768994,1560.937056,1879.101028,1949.413508,3098.14365,3141.210044,8247.653904,7510.25177,2140.13611,2124.315802,6176.072462,6449.412228,11946.969258,10981.93047,8707.321742,7113.865164,1921.288516,2028.515048,6459.9591,5694.431974,2199.901718,2293.065754,22182.708534,22596.67326,5750.681958,5501.95156,4077.244934,4924.510318,1037.987986,929.003642,2799.31561,2740.428908,8826.852958,7730.857176,15788.667384,15559.272918,2730.760942,3985.83871,3203.61237,4366.405008,3490.135726,3617.577096,1572.362834,1556.542526,3534.081026,4201.17068,10739.352414,10989.840624,2961.91322,2735.155472,2316.796216,2572.557862,1621.58157,2318.554028,11144.52808,11684.176364,2199.022812,2621.776598,2041.698638,2300.097002,12924.31273,13095.6994,1366.69883,1740.23388,1306.054316,1441.40584,14556.441172,14124.898326,4899.022044,5566.111698,9679.391778,8816.306086,3490.135726,2633.202376,8392.673394,8970.114636,7207.0292,7330.07604,7305.466672,7248.337782,3746.776278,3585.057574,1102.148124,1195.31216
100174,4370,509.76548,1395.702728,471.972522,674.120902,1014.257524,972.948942,13862.105432,3763.475492,3833.787972,40192.37138,39101.649034,10753.41491,10894.03987,204465.176216,198271.525634,1052.050482,3143.846762,2977.733528,105.46872,93.164036,4755.760366,6327.244294,1347.362898,1407.128506,4824.315034,4903.416574,7698.337654,7722.068116,4048.241036,4350.5847,37.792958,4407.71359,1988.085372,1969.628346,4459.569044,5729.588214,4566.795576,5291.01412,2276.36654,1814.94089,11905.660676,13202.925932,3047.167102,3180.760814,4488.572942,3776.659082,4480.662788,3952.440282,1974.022876,1712.987794,2387.987602,2000.390056,3374.120134,3122.753018,9216.208316,8383.005428,2225.389992,2478.51492,7754.587638,6568.064538,13590.523478,12714.254196,6778.123072,6618.16218,2709.667198,2544.43287,4808.494726,6107.517794,2236.81577,2267.57748,21920.794546,20331.732498,5341.990668,7326.560416,5155.662596,5566.111698,324.316314,609.081858,2741.307814,2475.878202,8615.915518,6445.896604,14928.21841,15534.66355,2649.022684,2959.276502,3988.475428,4542.186208,3717.77238,4236.32692,1446.679276,2467.089142,3842.577032,4507.029968,12222.945742,11177.926508,2463.573518,2584.862546,2722.850788,2272.850916,3171.971754,3070.018658,8820.700616,10632.125882,2496.971946,3120.1163,1726.171384,2012.69474,11935.54348,12733.590128,2729.882036,2153.3197,1467.77302,1341.210556,14101.167864,17163.276368,5419.334396,4646.776022,9717.184736,7645.603294,3605.272412,3103.417086,9841.110482,9384.958268,7964.646172,8322.360914,9474.60668,8674.80222,4410.350308,2773.827336,1203.222314,1289.355102
100278,4296,435.937376,1327.14806,412.206914,439.453,1007.226276,960.644258,15909.956412,3176.366284,3215.038148,51455.55177,50773.520714,12912.008046,13365.523542,192812.640468,188600.04401,1087.206722,3302.049842,3198.338934,117.773404,79.10154,7013.66988,6481.93175,1270.01917,1317.480094,4702.1471,4678.416638,7740.525142,7598.14237,4013.963702,4194.139432,38.671864,4548.33855,1721.776854,2551.464118,3977.928556,4928.904848,4235.448014,4424.412804,1973.14397,1634.76516,10669.039934,9051.852894,3329.295928,3412.791998,4495.60419,4214.35427,4102.733208,4238.084732,1757.812,1970.507252,1790.331522,2145.409546,2840.624192,2830.956226,7127.92766,6593.552812,1720.019042,2169.140008,5890.428012,5748.04524,10306.051756,9492.1848,7913.669624,7497.947086,2180.565786,1807.030736,3937.49888,4503.514344,1902.83149,2551.464118,19066.986764,21561.321992,5012.400918,5974.802988,4318.065178,4954.393122,853.417726,572.167806,2945.214006,2502.245382,8868.16154,7360.83775,13579.0977,14910.64029,2157.71423,2430.17509,3196.581122,3678.22161,4691.600228,3870.702024,1788.57371,1332.421496,3856.639528,4521.97137,11729.879476,11021.48124,2916.210108,2941.698382,2242.968112,2293.94466,2176.171256,2387.108696,8322.360914,10077.536196,3088.475684,2980.370246,1663.769058,2183.202504,12182.516066,11727.242758,2261.425138,1811.425266,1473.925362,1502.92926,11810.738828,13561.51958,6540.818452,5995.896732,8747.751418,9751.46207,4274.998784,3110.448334,9525.583228,8604.48974,7928.611026,8261.7164,7710.642338,7249.216688,4032.420728,4498.240908,1125.878586,1122.362962
100278,6977,420.117068,1356.151958,391.992076,468.456898,956.249728,891.210684,16226.362572,3157.909258,3254.588918,50888.6574,50985.33706,13408.589936,13762.789054,199485.29482,195512.6397,1008.105182,3384.667006,3246.678764,117.773404,94.921848,7382.8104,6664.744198,1269.140264,1255.956674,4720.604126,4696.873664,7761.618886,7813.47434,4071.092592,4344.432358,58.007796,4553.611986,1799.120582,2606.835196,3984.080898,4826.951752,4085.155088,4242.479262,1901.952584,1540.722218,10416.793912,8689.743622,3376.756852,3457.616204,4497.362002,4045.604318,4103.612114,4314.549554,1624.218288,1874.706498,1733.202632,2101.464246,2964.549938,2895.116364,7054.099556,6513.572366,1719.140136,2077.733784,5910.64285,5787.59601,10313.96191,9257.516898,7794.138408,7675.486098,2179.68688,1778.026838,4017.479326,4601.951816,1807.909642,2375.682918,18960.639138,20524.212912,4920.994694,6038.963126,4329.490956,5116.111826,836.718512,604.687328,3048.924914,2588.37817,8766.208444,7255.36903,13220.504052,14692.671602,2247.362642,2513.67116,3332.811552,3618.456002,4632.713526,3811.815322,1793.847146,1224.316058,3668.553644,4441.112018,11598.922482,10956.442196,2958.397596,3071.77647,2240.331394,2176.171256,2117.284554,2322.948558,8633.493638,10557.418872,3010.25305,2849.413252,1692.772956,2129.589238,13013.082236,12032.22314,2120.800178,1794.726052,1273.534794,1485.35114,12981.44162,14869.331708,6801.853534,6312.302892,8586.032714,9529.098852,4237.205826,3052.440538,10789.450056,9434.177004,7931.247744,8184.372672,7590.232216,6902.048818,3878.612178,4483.299506,1117.968432,1112.694996
